Image_Key,Canton,Latitude,Longitude,Camera_Angle,Sequence_Key,Captured_At,Panorama
shnoEhr0A8e9VVlggB9XQA,LU,47.0614444,8.2862222,-1,Ee3Kt6JCEcebGY6h-aGUPw,2015-07-02T17:56:47.000Z,False
JH5diEv_39t_LdsRgJR8dA,LU,47.0621667,8.2859722,-1,Ee3Kt6JCEcebGY6h-aGUPw,2015-07-02T17:56:47.000Z,False
W1ftDlx1bcz0MbHQ0BseOA,LU,47.0629167,8.2854722,-1,Ee3Kt6JCEcebGY6h-aGUPw,2015-07-02T17:56:47.000Z,False
PQ3KuhfjlyA4kPbAc-w-Gg,LU,47.0635,8.2849722,-1,Ee3Kt6JCEcebGY6h-aGUPw,2015-07-02T17:56:47.000Z,False
_ViBhPBUWwOKCV-J2-LO2A,LU,47.0642222,8.2846389,-1,Ee3Kt6JCEcebGY6h-aGUPw,2015-07-02T17:56:47.000Z,False
3vAfAiT486PekG5JBfq7Mw,LU,47.0649444,8.2844167,-1,Ee3Kt6JCEcebGY6h-aGUPw,2015-07-02T17:56:47.000Z,False
skQ6b4y1K0ZpZr4ifzZB6A,LU,47.0656667,8.2844444,-1,Ee3Kt6JCEcebGY6h-aGUPw,2015-07-02T17:56:47.000Z,False
bIcaxogfAHVhIgNepJTjJg,LU,47.0662778,8.2847778,-1,Ee3Kt6JCEcebGY6h-aGUPw,2015-07-02T17:56:47.000Z,False
fl7ioCntNhxuCVaksDotPA,LU,47.0667222,8.2849167,-1,Ee3Kt6JCEcebGY6h-aGUPw,2015-07-02T17:56:47.000Z,False
mVzdSfacFOT9ggUionHOag,LU,47.0670556,8.285,-1,Ee3Kt6JCEcebGY6h-aGUPw,2015-07-02T17:56:47.000Z,False
nVO82P6cN9Q5Z9QXQpNsKg,LU,47.0672778,8.2853889,-1,Ee3Kt6JCEcebGY6h-aGUPw,2015-07-02T17:56:47.000Z,False
NgVWvi_QmbbxXEs83Ehp7w,LU,47.0710556,8.2826111,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
tVzGs2JELrmqdfspRHHYuw,LU,47.0706667,8.2831389,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
Hw9TJH41ES9hyC1X5Jk04Q,LU,47.0702778,8.2836111,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
bWQV0meopQz2Cx4Vl5l-iA,LU,47.0697778,8.2841111,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
f5RfHPnwVfqOCmT9EZoJ7Q,LU,47.069,8.2844722,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
jbj-wy8pah6Y0Ru4ZkfNSw,LU,47.0684444,8.2848333,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
dMthFlVu97sSdLsnRL66DA,LU,47.0680278,8.2856667,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
SgCq09atE4-lz37X5sbcCA,LU,47.0676389,8.2864722,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
lOGcxgkZ3PKAyurDY3LFPw,LU,47.0674722,8.2865833,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
VKc5pESoceI-kKfd4eBEgQ,LU,47.0673056,8.2858056,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
aYICs4yQcQxK8wOomzd8Qg,LU,47.0673333,8.2850556,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
R_1g7NlTHOsUWjLWqbgNow,LU,47.0668611,8.2849722,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
4yEdw0WDf5iaEkC1mx3Pmg,LU,47.0664444,8.2847778,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
5bJjGyUBHhf1Larn4ywTJA,LU,47.0658333,8.2844444,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
5yOnamHXJvP5qZOmLAPLSA,LU,47.0649444,8.2843889,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
3s05jA6xBzoU7IlnagFXDA,LU,47.06425,8.2846111,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
l2DNa9ojRBeFWqm254LkDw,LU,47.0635,8.2850278,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
4xXg9MuXO6e6XOftPJB-cQ,LU,47.0627778,8.2855833,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
bxyaFARll_WoCGOod84TTQ,LU,47.0620556,8.2859722,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
_uvWnwIEItvRR5oZa3HI_g,LU,47.0613056,8.2862222,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
_PYVJ87xEPGYX3HgpSn2aA,LU,47.0605278,8.2861944,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
fQgUcPVEK7loVIHBQRYdrA,LU,47.0596944,8.2863056,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
GUQLYlBkteIjlkq9e2gzhw,LU,47.0590556,8.2865833,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
R_nYB51qDGjnJlvgew4x_A,LU,47.0583333,8.2867222,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
RdZyPwQ-LAdc44Z9VqNBuQ,LU,47.0576667,8.2869167,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
qRtA26cvIouxCIKNrtGSMg,LU,47.0570833,8.2870833,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
vVd6drbqwA1XMLO6JwkwnA,LU,47.05675,8.2870556,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
CsKKiWm2FqdzHzL5n-h1XA,LU,47.0562222,8.28725,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
WeZkuPqfbikAQmWvPA-etA,LU,47.0556667,8.2878611,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
XYIyhAsnOrP4ovIz76pAow,LU,47.05525,8.28875,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
ApjKaCELx9-9DlfUqazW3A,LU,47.0549444,8.2895833,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
JCc12NSbS3WAeZM1jzQ6UA,LU,47.05475,8.2905,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
PCSk7SjVd6GlWZ0KTkStPg,LU,47.0546389,8.2913889,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
O6URLTuV9nBInMKtYJvhXA,LU,47.0548889,8.2916389,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
jHDhVDWFpxeUgipXjfYbkg,LU,47.0548611,8.2921667,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
_vJTW_dFtUiCtjVjAXXL9Q,LU,47.0548333,8.2930278,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
FbIB5ZPoN2qnm28E-9MCQQ,LU,47.0547222,8.2939722,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
OAjMyB9tMAmASpHO0Y24Sw,LU,47.0546111,8.2947778,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
sy0eHVXHQwQzE7Vfn5AIYA,LU,47.0545278,8.2954444,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
KWbtm1VvmEFT3t75SgSniQ,LU,47.0545,8.2956944,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
LntJdSSbKnpPusv4PehClA,LU,47.0543611,8.2964722,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
arEPg0gRpezsrC1bFMkhIg,LU,47.054,8.2973056,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
brbubZaRzczXk6YjosquLg,LU,47.0537222,8.2976667,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
eLdrEmniERv_20EyLVopEw,LU,47.0534722,8.298,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
YU4Oe0Tt9yZPmqIVv0_vxA,LU,47.0533333,8.2981944,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
FAsO8707fVdUZabKttZ8ag,LU,47.0531111,8.2985556,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
2oxCrxDQ0HNacyBLCfYmPw,LU,47.0535,8.2989167,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
b9XvoWPb3EQWahPu9QObmA,LU,47.0534167,8.2991944,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
2MwoeihclySITUAhRY73uQ,LU,47.0533611,8.2992778,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
ghlIKNJWdyIwhD5hckVYaQ,LU,47.0531389,8.2996111,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
NtpH1ck_iDBnPypDdNmR2Q,LU,47.0528056,8.3005556,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
0soFzZ94IUxFBTkRsW8b2Q,LU,47.0524167,8.3014444,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
-F_o336Svl2DtDso9FJ0CA,LU,47.0521111,8.3022778,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
F6A0rcPFObHXRpt9xF5NXQ,LU,47.0519444,8.3028333,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
jqER7WgdASilgK6_oLAsLw,LU,47.052,8.3035556,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
3vmkezdzBcp8vtNvMphHfQ,LU,47.0518611,8.3039167,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
MGpK4TEC2S-QSw6OU4ih6Q,LU,47.0514722,8.3038056,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
XDBuogoEu-GWPdQCq_Cd9A,LU,47.0510278,8.3037778,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
v7StbB0O8i2ZlBKpeXXFpQ,LU,47.0506667,8.3037778,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
tgdJ-rap0GwjQ9a_0fsgsQ,LU,47.0503056,8.3040833,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
nnXaT2iJsbDQeFVfCF84Jg,LU,47.0506667,8.305,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
lOEEjXQ7hnx52ZZ3gepg9A,LU,47.0506944,8.3055833,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
dGTH3KzV2qnKuJCSYi0NQg,LU,47.0507778,8.3063333,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
X1L9mjUxoKidQkxoirp4Mw,LU,47.0508056,8.3071944,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
paZuk4o2v9rWn5KcgvzgsQ,LU,47.0508056,8.3076667,-1,8ZylB1JlVivtzERvz0BKhQ,2015-07-02T17:28:23.000Z,False
Pb9-e41ZDNM4x6VQSxZvOQ,LU,47.0537142,8.2594415,134.761,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
4MlTzO4aUnOZ2ZGwrzNrQw,LU,47.0523957,8.2585512,185.387,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
K3DDqPCwq8xQn5Bxp5maYw,LU,47.0516648,8.2587984,165.403,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
ioKqWywrYGd_0U-vk5fCOw,LU,47.0509164,8.2586855,198.753,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
aiiENT8FVrshrSGPqib97g,LU,47.050136,8.2587345,151.184,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
0vkFKU0w8Hf86ep_vbfzvQ,LU,47.0495033,8.259667,135.659,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
ldLhGNedYxLlMnPfp7BdhQ,LU,47.0488423,8.2600476,195.681,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
yvLl7gtzYtoN2sl47VTZgQ,LU,47.0487766,8.2607168,71.6815,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
le_d4eadu9OoON6z0XzScQ,LU,47.0491181,8.2623892,75.6882,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
JpIrxpm96mvBr0f23HVyhQ,LU,47.049404,8.263965,77.6322,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
Scm_hytwEiXCQ1RaSq4fUw,LU,47.0496901,8.2654577,57.2727,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
j7MDx4sR54yXx0N1AylUxA,LU,47.0498794,8.2664893,91.363,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
P2o9LZkpu_tFgrlhwFL0fg,LU,47.050208,8.268118,75.4768,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
cO8zrrDgFi68DrGQqvGDbQ,LU,47.0505061,8.2696558,74.6184,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
AGSj_hnqdd4VssZshStfQA,LU,47.0508164,8.2710161,71.7927,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
wOFP0TKBXffuKPAcSonZKg,LU,47.0509299,8.2717083,68.1384,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
E0Wi3bqN6H385Bpd6mv8Rw,LU,47.0512426,8.2730798,76.9346,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
1NUvg7RrUVvQLWI-y6UxQQ,LU,47.0515209,8.2744996,75.8439,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
a1XsNVtSYnwkyxgonECCIA,LU,47.0518263,8.2760744,77.7817,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
oE0XbWJwVBVbnnrqYfs8RA,LU,47.0519398,8.2778022,90.7266,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
tCnA4ZHHQsloOQ-Kod7o_A,LU,47.0520351,8.2795054,77.905,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
D7kzkLTtV5nzH4BKrd2NrA,LU,47.0523804,8.2810912,73.0562,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
Yt2fDv_pSqE_U5XfXPeiNA,LU,47.0527906,8.2828799,75.5484,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
-rlVesXYUDRaDGnfvRyEfg,LU,47.0531257,8.2837763,58.5519,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
IQoubKK0ejPuof-a4MAIgA,LU,47.0539261,8.2858727,64.0995,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
ZbKQ_s23TLFVAV5Ct2D-_g,LU,47.0543354,8.2875539,92.0004,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
HLqkF5tW1XlXX5t_qTmFfw,LU,47.054264,8.2893179,96.8851,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
3wGuMCs4BIzmSvZ64tGxMg,LU,47.0541602,8.290759,96.6823,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
3mXYXkt-Xef48e31WE9p_A,LU,47.0540994,8.2912386,87.6167,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
nvqtkrgW8RhkwX_KcEiCWg,LU,47.0543369,8.2909769,293.889,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
y05WltAnLxblues8EMUM6Q,LU,47.0547803,8.2894705,292.008,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
pMPcNqHItbkum0eHm29MoQ,LU,47.0554282,8.2878143,314.887,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
ICAcDgurTgjaBdTLvAABew,LU,47.0565045,8.2866858,336.412,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
0D_frcDUe-qFn_HG6U4r_g,LU,47.0576517,8.2861888,352.127,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
bTX_io57yvzh2C1b9j8pAw,LU,47.0588559,8.2861714,2.58572,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
dfNVMTQJ-19LQvVPuoszbg,LU,47.0601112,8.2861644,360.065,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
5xK-1AYWbIgAA3Of0nlz4w,LU,47.0613422,8.2860107,356.814,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
dU13nPQSOg2RCjWU45e5ng,LU,47.0625398,8.2855918,340.251,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
kcJW2BSOKou9Lwn0kxkjzA,LU,47.0635607,8.2846309,321.822,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
OS_i-HOSYgGRh0YslbDymg,LU,47.0644095,8.283771,337.835,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
Ggb4GV6-ae26L-EDfClDQw,LU,47.065191,8.2833478,341.144,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
gMVqVnbAZ4L0DQ65X_RDWw,LU,47.0655692,8.2826708,295.483,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
3-pYGfKrmtoOI6k9EMBunA,LU,47.0659252,8.2818955,326.392,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
2uI3XsVJ0lWKdM80OzHcfw,LU,47.066641,8.2811466,332.59,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
uzrUsTHjtKe7hYuMdbY5TA,LU,47.0672395,8.2808632,67.3037,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
m5dq_M3fO71lIvlq-i0DyA,LU,47.0678433,8.2810005,25.7591,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
LCxNSE63b2RGuDxG2UgSVw,LU,47.0683101,8.2818764,74.869,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
7HGoLhUGA33nACSnVFKgHw,LU,47.0683819,8.2829733,125.838,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
GDAndbA4ZI9PYH6mhRjgBQ,LU,47.0676718,8.2848081,115.58,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
bbCrF_DZU8gAxKurGwgO4w,LU,47.0669601,8.2865041,133.72,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
0aKZyy4pCQRyupBt5qFIvQ,LU,47.066334,8.2873051,156.904,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
Y7dDh3XrwtEOM7-b38dDcA,LU,47.0656917,8.2880136,141.13,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
4dMAz01upkpOA_ZlpSHFrQ,LU,47.0660989,8.2896491,53.947,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
_7ON3fmajxlYcGKQuzAEBA,LU,47.0665678,8.2910406,77.5876,OCWDwDcquyIY218CY3J48g,2015-06-24T18:17:27.759Z,False
mbyWW-7Flgs04psyU9R1_Q,LU,47.0768041,8.30846,236.62,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
KY-ueRi7qFdfw4djl3UhsA,LU,47.0758313,8.3061197,240.548,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
8cm_oA8zvtOzmmbRS4qdog,LU,47.074744,8.3036879,237.667,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
omjjOlNnLuYd6Z5PhAUJMg,LU,47.0735519,8.3014483,233.189,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
U6hgAMO1tESO_Zugxev5pQ,LU,47.0723497,8.2996556,229.322,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
A5M84snRRkzEpcftO6ajkQ,LU,47.0718483,8.2977599,236.485,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
WSkat60x-fZmIB6ne4F7Og,LU,47.0715274,8.2972795,225.043,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
9h5fhlYLLkjDt-FPvOOlNg,LU,47.0713563,8.2967275,302.591,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
YVf68R7RVV-B-cdfhGR8nw,LU,47.0723262,8.2960466,339.296,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
tltRGWPKXd-gc7lADfBseA,LU,47.0737399,8.2951489,339.211,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
c5rU2hWjQOb6qgcLPws0HQ,LU,47.0748766,8.2945344,338.927,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
QLhIPcW63bNO-iWGtF8_AQ,LU,47.0752923,8.2939941,272.2,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
Uue9L9Cu_2EjS-9tPYAXog,LU,47.0748791,8.2925874,249.547,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
m6rdrfPLn1c3zDTkQeBdMA,LU,47.0744094,8.2909575,247.327,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
bf_qwi0wc7BMzWkOr6t-pQ,LU,47.0738713,8.2893543,240.946,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
PQD43rJ-Qd_iUGM21Uv-WA,LU,47.0733764,8.2881032,244.423,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
UxfQr9hF5VUHrPxXKw8PLQ,LU,47.0727911,8.2865377,237.067,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
E5ImUobLzz8tx0Rr33F6xw,LU,47.0718611,8.2857324,205.848,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
lMZg_-fDJ2rY-OxyWr4vAQ,LU,47.0711131,8.2850711,219.213,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
ULge6K_5UBKazPfdFhcLfw,LU,47.0706168,8.2844505,223.866,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
RwhMwgAZuFSCHk3gq8tYbA,LU,47.0698424,8.283358,229.862,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
NRPi_xv61U098ydHOl5o9A,LU,47.0693491,8.2826448,224.996,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
facRnY5qiU3rruAHsj9tdQ,LU,47.0689487,8.2822895,193.418,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
HdC3V9iGTUQRcppMvz5fhA,LU,47.068544,8.2819614,224.242,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
RT88Qvk3VP5bF34IQylbNw,LU,47.0687233,8.2808282,305.355,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
edhpBgW3TlaNWQN5mFRsvw,LU,47.0681879,8.2800022,217.536,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
5QNbQxC9vLxPC1vNviNm7A,LU,47.0684061,8.2791329,325.906,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
J7anXzcu9Ff8bzFwqtu3Yw,LU,47.0694748,8.2780262,327.908,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
su7aSEzuhYZkWH09Yo85nw,LU,47.0705168,8.2767045,317.862,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
dr3e4zAh90lTl87hTogTbA,LU,47.0715156,8.2753152,316.64,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
0qD_blxpaU5MYXJUjYHTSw,LU,47.0721821,8.2731984,268.094,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
liErxcgaC0PGWMRhE5BvtA,LU,47.0716829,8.2712215,239.409,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
0gQCfxWfecXcpA8_dFIErw,LU,47.0706389,8.2697122,205.725,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
q_3yjb_ovbisA4iwnON8dQ,LU,47.0691816,8.2696053,168.468,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
w6Wo0fro5BU02FMuOu-NoQ,LU,47.067765,8.2699696,185.998,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
wPm4CU0YvfhDykuIW2x-WQ,LU,47.066709,8.2690986,228.727,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
yT7PcuwoAUq6sqlpKq7cAA,LU,47.066218,8.2685143,217.186,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
i1ddWxX1sfqLEjDjq8X1lg,LU,47.0649941,8.2671519,218.346,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
A7TA1ByxzzggUL2zoCjxyg,LU,47.0633897,8.2653898,219.303,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
ytRysJcquTiG6Qy-2m_Ysg,LU,47.0617565,8.2635746,217.819,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
P7bCZpP_SjnHSCp8KRJZoQ,LU,47.060176,8.2618016,220.436,RwgWRCGwGYbOXu_CJTxpWg,2015-06-24T08:41:59.504Z,False
